0,0.0,0.0,0.0,-0.3252032520325203,-0.11382113821138211,-0.0005304071576274388,-0.6910569105691057,-0.44715447154471544,-0.0008290129199889498,-0.7642276422764228,-0.7642276422764228,-0.0011002659654858517,-0.5528455284552846,-0.926829268292683,-0.0013330744391194084,-0.5121951219512195,-0.8455284552845529,-0.00048683258844089473,-0.5691056910569106,-1.0,-0.0008811995728857998,-0.5040650406504065,-0.7398373983739838,-0.0010461283508014752,-0.43089430894308944,-0.5772357723577236,-0.0011333764668062332,-0.2032520325203252,-0.9186991869918699,-0.000463277729318285,-0.21951219512195122,-0.983739837398374,-0.0010064866584150653,-0.18699186991869918,-0.6260162601626016,-0.0012112466642186775,-0.17886178861788618,-0.5284552845528455,-0.0012530432098909004,0.10569105691056911,-0.9186991869918699,-0.0005128082199454188,0.10569105691056911,-0.983739837398374,-0.001023615482633567,0.08130081300813008,-0.6666666666666666,-0.0011449349219865795,0.056910569105691054,-0.5609756097560976,-0.0011227543618280594,0.4146341463414634,-0.8617886178861789,-0.0006149292091672863,0.42276422764227645,-0.975609756097561,-0.0009403883783457605,0.37398373983739835,-0.7723577235772358,-0.0010361162242510334,0.34146341463414637,-0.6747967479674797,-0.001047299848596146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.3253968253968254,-0.1349206349206349,-0.0004140835463579367,-0.6587301587301587,-0.4603174603174603,-0.0006503907728341519,-0.7380952380952381,-0.7698412698412699,-0.0008724355184421335,-0.5555555555555556,-0.9365079365079365,-0.0010567628824100289,-0.47619047619047616,-0.8412698412698413,-0.0003434458926135267,-0.5158730158730159,-1.0,-0.0006552711987830972,-0.47619047619047616,-0.7222222222222222,-0.0007726048342343989,-0.42857142857142855,-0.5873015873015873,-0.0008345340010244376,-0.19047619047619047,-0.8888888888888888,-0.00034972013888422116,-0.2222222222222222,-0.9920634920634921,-0.0008120896000289409,-0.20634920634920634,-0.6507936507936508,-0.0009826838882721288,-0.20634920634920634,-0.5793650793650794,-0.0010085000317772857,0.10317460317460317,-0.8888888888888888,-0.00041551000731849136,0.07936507936507936,-1.0,-0.0008533365463978396,0.047619047619047616,-0.6984126984126984,-0.0009480429459710598,0.031746031746031744,-0.5952380952380952,-0.0009159539457876212,0.3888888888888889,-0.8333333333333334,-0.0005229210364018795,0.3968253968253968,-0.9841269841269841,-0.0007970434481714135,0.3412698412698413,-0.8015873015873016,-0.0008683666144623324,0.30952380952380953,-0.6984126984126984,-0.0008673696558205536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.33070866141732286,-0.12598425196850394,-0.00041423793225596245,-0.6614173228346457,-0.44881889763779526,-0.000641072501176999,-0.7322834645669292,-0.7637795275590551,-0.0008571976524808085,-0.5433070866141733,-0.9291338582677166,-0.0010340712092223878,-0.4645669291338583,-0.84251968503937,-0.00028761449368739663,-0.5118110236220472,-0.9921259842519685,-0.0005901700172068375,-0.47244094488188976,-0.7165354330708661,-0.0007086313740644677,-0.41732283464566927,-0.5905511811023622,-0.0007723333101742659,-0.1889763779527559,-0.889763779527559,-0.00029646276213811113,-0.2204724409448819,-0.9921259842519685,-0.0007514011093181697,-0.2047244094488189,-0.6456692913385826,-0.0009301442337956763,-0.1968503937007874,-0.5748031496062992,-0.0009593302699694293,0.10236220472440945,-0.889763779527559,-0.0003695570057471716,0.07874015748031496,-1.0,-0.000805203863784159,0.047244094488188976,-0.6850393700787402,-0.0009058325199800023,0.03937007874015748,-0.5905511811023622,-0.000875296931396394,0.3937007874015748,-0.8267716535433071,-0.00048610919532633175,0.3937007874015748,-0.984251968503937,-0.0007570904782607609,0.33858267716535434,-0.7952755905511811,-0.0008299785695846434,0.30708661417322836,-0.6929133858267716,-0.0008292181410358456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.32558139534883723,-0.12403100775193798,-0.00039400096789670363,-0.6589147286821705,-0.4418604651162791,-0.0006066115732788836,-0.7209302325581395,-0.7596899224806202,-0.0008077021082690317,-0.5348837209302325,-0.9147286821705426,-0.0009684095723208328,-0.46511627906976744,-0.8372093023255814,-0.00026328676901905856,-0.49612403100775193,-1.0,-0.0005367991132777588,-0.46511627906976744,-0.7131782945736435,-0.0006348916669672571,-0.4263565891472868,-0.5813953488372093,-0.0006877844359971554,-0.18604651162790697,-0.875968992248062,-0.0002689674324291418,-0.21705426356589147,-0.9844961240310077,-0.0006899792384255562,-0.20155038759689922,-0.6434108527131783,-0.0008490320960204528,-0.1937984496124031,-0.5736434108527132,-0.00086822380977867,0.09302325581395349,-0.8682170542635659,-0.00033528291333412757,0.07751937984496124,-0.9844961240310077,-0.0007399992021927334,0.05426356589147287,-0.6821705426356589,-0.0008287806671243102,0.03875968992248062,-0.5891472868217055,-0.000794024055178293,0.3798449612403101,-0.8062015503875969,-0.000442213299522546,0.3875968992248062,-0.9689922480620154,-0.0006868654155439905,0.3333333333333333,-0.7829457364341085,-0.0007482433562578878,0.3023255813953488,-0.6821705426356589,-0.0007421234262529991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.33070866141732286,-0.13385826771653545,-0.0004000440512474141,-0.6692913385826772,-0.44881889763779526,-0.0006268592017261075,-0.7480314960629921,-0.7637795275590551,-0.0008449753006969864,-0.5511811023622047,-0.9291338582677166,-0.0010269496305139998,-0.4881889763779528,-0.8503937007874016,-0.0002936978371012881,-0.5275590551181102,-1.0,-0.0005895784910627251,-0.48031496062992124,-0.7322834645669292,-0.0007064849058831784,-0.4409448818897638,-0.5826771653543307,-0.0007703111552235662,-0.2047244094488189,-0.8976377952755905,-0.000303640636907883,-0.23622047244094488,-1.0,-0.0007489953961317008,-0.2125984251968504,-0.6535433070866141,-0.0009271609539479735,-0.2047244094488189,-0.5748031496062992,-0.0009593078039181527,0.08661417322834646,-0.889763779527559,-0.0003727308094389809,0.07086614173228346,-0.9921259842519685,-0.0007929209100337492,0.047244094488188976,-0.6929133858267716,-0.000893728086833974,0.031496062992125984,-0.5905511811023622,-0.0008689206454116542,0.3779527559055118,-0.8346456692913385,-0.00048367118651294465,0.3779527559055118,-0.984251968503937,-0.0007426127711976621,0.33070866141732286,-0.7952755905511811,-0.0008127392784235998,0.2992125984251969,-0.6850393700787402,-0.000813092154347147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.344,-0.128,-0.000410404415969083,-0.688,-0.456,-0.0006310696920196506,-0.752,-0.768,-0.0008421874364654513,-0.56,-0.936,-0.00101135465705795,-0.496,-0.864,-0.0002559121867458316,-0.512,-1.0,-0.0005491846522132847,-0.464,-0.72,-0.0006622824391166659,-0.424,-0.6,-0.0007237533053199741,-0.208,-0.912,-0.00026287004554671967,-0.224,-1.0,-0.0007004824003021213,-0.2,-0.656,-0.0008624586781303379,-0.2,-0.6,-0.0008817965706626865,0.088,-0.904,-0.00033614015782279695,0.08,-1.0,-0.0007522555908004733,0.064,-0.68,-0.0008300930579940768,0.048,-0.6,-0.0007855691036025974,0.384,-0.848,-0.00045518940890235625,0.384,-0.984,-0.0007014239152709934,0.336,-0.784,-0.0007554246505538913,0.304,-0.688,-0.0007427678426544162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.3333333333333333,-0.1349206349206349,-0.00036578782696569445,-0.6666666666666666,-0.4603174603174603,-0.0005632895322451204,-0.7301587301587301,-0.7698412698412699,-0.0007580152458046799,-0.5396825396825397,-0.9285714285714286,-0.0009137792716328748,-0.48412698412698413,-0.8492063492063492,-0.00020232111299791703,-0.5,-0.9920634920634921,-0.0004716959083742254,-0.4444444444444444,-0.7222222222222222,-0.0005758246610467084,-0.42063492063492064,-0.6111111111111112,-0.0006329961590728751,-0.1984126984126984,-0.8968253968253969,-0.00022041462623407642,-0.20634920634920634,-1.0,-0.0006288659947637216,-0.19047619047619047,-0.6666666666666666,-0.0007859432149879205,-0.1984126984126984,-0.6031746031746031,-0.0008057626463496185,0.09523809523809523,-0.8888888888888888,-0.0003002534661406251,0.0873015873015873,-1.0,-0.0006899936919552628,0.06349206349206349,-0.6904761904761905,-0.0007667602169513391,0.03968253968253968,-0.6111111111111112,-0.0007258737367675106,0.38095238095238093,-0.8333333333333334,-0.0004214438709852876,0.3888888888888889,-0.9841269841269841,-0.0006492101598731744,0.3333333333333333,-0.7857142857142857,-0.0006989597561245562,0.30158730158730157,-0.6984126984126984,-0.0006861293241523249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.3203125,-0.125,-0.00035395057157094206,-0.65625,-0.4453125,-0.0005483825526427719,-0.71875,-0.7734375,-0.0007421317578520867,-0.53125,-0.9296875,-0.0008988032651361319,-0.4609375,-0.8359375,-0.00019799315587098326,-0.4765625,-1.0,-0.00046454358480351593,-0.4296875,-0.734375,-0.0005627561195980998,-0.3984375,-0.6015625,-0.00061555908278043,-0.1796875,-0.875,-0.0002237021845760065,-0.1953125,-1.0,-0.0006337815731060001,-0.1796875,-0.65625,-0.0007880311760347578,-0.1875,-0.578125,-0.0008028351886425408,0.1015625,-0.8671875,-0.0003095707807917389,0.09375,-1.0,-0.0007033875745948645,0.0703125,-0.6796875,-0.0007779675953317675,0.046875,-0.578125,-0.0007337483412813636,0.3828125,-0.8046875,-0.000435611787088612,0.390625,-0.9765625,-0.0006677878273878488,0.3359375,-0.7734375,-0.0007161084514338764,0.296875,-0.671875,-0.0007009331903647872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.3333333333333333,-0.1349206349206349,-0.00037721246068294045,-0.6666666666666666,-0.4444444444444444,-0.0005932231229812943,-0.753968253968254,-0.7619047619047619,-0.0008063499966674945,-0.5714285714285714,-0.9365079365079365,-0.0009835590995857257,-0.5,-0.8333333333333334,-0.00024275038392625116,-0.5238095238095238,-0.9920634920634921,-0.0005291632084037193,-0.4603174603174603,-0.746031746031746,-0.0006412044481043395,-0.42857142857142855,-0.6111111111111112,-0.0007009180724038581,-0.20634920634920634,-0.8809523809523809,-0.000260056308705144,-0.2222222222222222,-1.0,-0.0006870761354182065,-0.19047619047619047,-0.6666666666666666,-0.0008529235168472732,-0.19047619047619047,-0.5793650793650794,-0.0008756217106358017,0.0873015873015873,-0.8809523809523809,-0.00033812721749001035,0.07936507936507936,-1.0,-0.0007447901066697396,0.06349206349206349,-0.6984126984126984,-0.0008321043476589706,0.03968253968253968,-0.5952380952380952,-0.0007968563604340284,0.373015873015873,-0.8253968253968254,-0.0004574084997540992,0.38095238095238093,-0.9841269841269841,-0.0007039523509177514,0.3333333333333333,-0.7936507936507936,-0.0007628797024379265,0.29365079365079366,-0.6825396825396826,-0.0007538494804912707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,-0.3178294573643411,-0.13953488372093023,-0.0003281236813236832,-0.6356589147286822,-0.43410852713178294,-0.0005279207319901227,-0.7286821705426356,-0.7364341085271318,-0.0007325888740648851,-0.5658914728682171,-0.9224806201550387,-0.0009037249562077076,-0.46511627906976744,-0.8294573643410853,-0.00019047062389631388,-0.49612403100775193,-0.9844961240310077,-0.00044816492349623497,-0.4573643410852713,-0.751937984496124,-0.0005490800921031927,-0.4263565891472868,-0.6201550387596899,-0.0006023702831880322,-0.18604651162790697,-0.875968992248062,-0.000222817305118749,-0.21705426356589147,-0.9922480620155039,-0.0006208314935091185,-0.1937984496124031,-0.6744186046511628,-0.0007789844480320721,-0.20155038759689922,-0.5813953488372093,-0.0007990174420769156,0.09302325581395349,-0.8682170542635659,-0.00030918664458207167,0.06976744186046512,-1.0,-0.0006863230788155375,0.046511627906976744,-0.7131782945736435,-0.000766400994968255,0.031007751937984496,-0.5968992248062015,-0.0007314067152768398,0.37209302325581395,-0.813953488372093,-0.0004327084052657228,0.37209302325581395,-0.9844961240310077,-0.0006569374113768826,0.32558139534883723,-0.8062015503875969,-0.0007044770248825492,0.2868217054263566,-0.689922480620155,-0.0006907576181816756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
