0,0.0,0.0,-0.3563218390804598,-0.10344827586206896,-0.632183908045977,-0.39080459770114945,-0.5977011494252874,-0.7126436781609196,-0.40229885057471265,-0.8735632183908046,-0.5632183908045977,-0.7471264367816092,-0.5862068965517241,-1.0,-0.5287356321839081,-0.7701149425287356,-0.4942528735632184,-0.6666666666666666,-0.3218390804597701,-0.7701149425287356,-0.3448275862068966,-0.9770114942528736,-0.2988505747126437,-0.6436781609195402,-0.3103448275862069,-0.6206896551724138,-0.11494252873563218,-0.7586206896551724,-0.10344827586206896,-0.9540229885057471,-0.10344827586206896,-0.6551724137931034,-0.11494252873563218,-0.6091954022988506,0.10344827586206896,-0.7241379310344828,0.11494252873563218,-0.9195402298850575,0.10344827586206896,-0.7126436781609196,0.09195402298850575,-0.6206896551724138
0,0.0,0.0,-0.3333333333333333,-0.09195402298850575,-0.6206896551724138,-0.3793103448275862,-0.5862068965517241,-0.7011494252873564,-0.3793103448275862,-0.8735632183908046,-0.5632183908045977,-0.735632183908046,-0.5747126436781609,-1.0,-0.5172413793103449,-0.7701149425287356,-0.4942528735632184,-0.6666666666666666,-0.3218390804597701,-0.7586206896551724,-0.3448275862068966,-0.9770114942528736,-0.2988505747126437,-0.6436781609195402,-0.3103448275862069,-0.6206896551724138,-0.10344827586206896,-0.7471264367816092,-0.09195402298850575,-0.9425287356321839,-0.09195402298850575,-0.6551724137931034,-0.10344827586206896,-0.5977011494252874,0.11494252873563218,-0.7126436781609196,0.12643678160919541,-0.9080459770114943,0.11494252873563218,-0.7126436781609196,0.10344827586206896,-0.6206896551724138
0,0.0,0.0,-0.3333333333333333,-0.09195402298850575,-0.6091954022988506,-0.3793103448275862,-0.5862068965517241,-0.7011494252873564,-0.42528735632183906,-0.896551724137931,-0.5632183908045977,-0.735632183908046,-0.5862068965517241,-1.0,-0.5172413793103449,-0.8275862068965517,-0.4827586206896552,-0.7241379310344828,-0.3218390804597701,-0.7586206896551724,-0.3448275862068966,-0.9540229885057471,-0.28735632183908044,-0.6551724137931034,-0.2988505747126437,-0.6091954022988506,-0.10344827586206896,-0.7471264367816092,-0.09195402298850575,-0.9310344827586207,-0.08045977011494253,-0.6551724137931034,-0.10344827586206896,-0.5977011494252874,0.10344827586206896,-0.7126436781609196,0.12643678160919541,-0.9080459770114943,0.11494252873563218,-0.7126436781609196,0.10344827586206896,-0.6206896551724138
0,0.0,0.0,-0.32954545454545453,-0.11363636363636363,-0.6022727272727273,-0.38636363636363635,-0.5681818181818182,-0.7045454545454546,-0.36363636363636365,-0.8636363636363636,-0.5454545454545454,-0.7386363636363636,-0.5681818181818182,-1.0,-0.5,-0.8522727272727273,-0.4659090909090909,-0.7386363636363636,-0.3068181818181818,-0.7840909090909091,-0.3181818181818182,-0.9772727272727273,-0.26136363636363635,-0.6931818181818182,-0.2727272727272727,-0.6363636363636364,-0.09090909090909091,-0.7727272727272727,-0.06818181818181818,-0.9545454545454546,-0.06818181818181818,-0.7045454545454546,-0.07954545454545454,-0.6363636363636364,0.125,-0.7272727272727273,0.13636363636363635,-0.9090909090909091,0.125,-0.75,0.11363636363636363,-0.6590909090909091
0,0.0,0.0,-0.3333333333333333,-0.10344827586206896,-0.6091954022988506,-0.3793103448275862,-0.5862068965517241,-0.7011494252873564,-0.3793103448275862,-0.8850574712643678,-0.5632183908045977,-0.7471264367816092,-0.5747126436781609,-1.0,-0.5057471264367817,-0.8160919540229885,-0.4827586206896552,-0.7126436781609196,-0.3218390804597701,-0.7816091954022989,-0.3218390804597701,-0.9770114942528736,-0.26436781609195403,-0.6666666666666666,-0.28735632183908044,-0.6206896551724138,-0.10344827586206896,-0.7816091954022989,-0.06896551724137931,-0.9540229885057471,-0.05747126436781609,-0.6781609195402298,-0.08045977011494253,-0.6206896551724138,0.11494252873563218,-0.7471264367816092,0.14942528735632185,-0.9195402298850575,0.13793103448275862,-0.7241379310344828,0.11494252873563218,-0.632183908045977
0,0.0,0.0,-0.3218390804597701,-0.10344827586206896,-0.5977011494252874,-0.3793103448275862,-0.5747126436781609,-0.6896551724137931,-0.3793103448275862,-0.8620689655172413,-0.5402298850574713,-0.7471264367816092,-0.5747126436781609,-1.0,-0.5172413793103449,-0.8620689655172413,-0.4827586206896552,-0.7701149425287356,-0.2988505747126437,-0.7816091954022989,-0.3218390804597701,-0.9770114942528736,-0.26436781609195403,-0.6896551724137931,-0.28735632183908044,-0.6551724137931034,-0.08045977011494253,-0.7701149425287356,-0.05747126436781609,-0.9540229885057471,-0.05747126436781609,-0.7011494252873564,-0.08045977011494253,-0.6436781609195402,0.13793103448275862,-0.7241379310344828,0.16091954022988506,-0.9080459770114943,0.14942528735632185,-0.735632183908046,0.12643678160919541,-0.6551724137931034
0,0.0,0.0,-0.3333333333333333,-0.10344827586206896,-0.6206896551724138,-0.39080459770114945,-0.5862068965517241,-0.7011494252873564,-0.367816091954023,-0.8620689655172413,-0.5402298850574713,-0.7586206896551724,-0.5632183908045977,-1.0,-0.5057471264367817,-0.8160919540229885,-0.4827586206896552,-0.7011494252873564,-0.2988505747126437,-0.7931034482758621,-0.3103448275862069,-0.9885057471264368,-0.26436781609195403,-0.6896551724137931,-0.27586206896551724,-0.632183908045977,-0.08045977011494253,-0.7816091954022989,-0.06896551724137931,-0.9655172413793104,-0.05747126436781609,-0.7011494252873564,-0.06896551724137931,-0.632183908045977,0.14942528735632185,-0.7241379310344828,0.16091954022988506,-0.9195402298850575,0.14942528735632185,-0.7471264367816092,0.13793103448275862,-0.6436781609195402
0,0.0,0.0,-0.32954545454545453,-0.10227272727272728,-0.6136363636363636,-0.375,-0.5795454545454546,-0.6931818181818182,-0.375,-0.8522727272727273,-0.5568181818181818,-0.75,-0.5681818181818182,-1.0,-0.5,-0.8181818181818182,-0.4772727272727273,-0.7159090909090909,-0.3181818181818182,-0.7727272727272727,-0.3181818181818182,-0.9772727272727273,-0.2727272727272727,-0.6704545454545454,-0.2840909090909091,-0.625,-0.10227272727272728,-0.7613636363636364,-0.06818181818181818,-0.9431818181818182,-0.06818181818181818,-0.6818181818181818,-0.07954545454545454,-0.6136363636363636,0.125,-0.7159090909090909,0.14772727272727273,-0.8977272727272727,0.13636363636363635,-0.7272727272727273,0.125,-0.6363636363636364
0,0.0,0.0,-0.3333333333333333,-0.10344827586206896,-0.6206896551724138,-0.3793103448275862,-0.5862068965517241,-0.6781609195402298,-0.367816091954023,-0.8505747126436781,-0.5287356321839081,-0.7586206896551724,-0.5402298850574713,-1.0,-0.4827586206896552,-0.8045977011494253,-0.4482758620689655,-0.6896551724137931,-0.27586206896551724,-0.7816091954022989,-0.28735632183908044,-0.9655172413793104,-0.2413793103448276,-0.6666666666666666,-0.25287356321839083,-0.6091954022988506,-0.05747126436781609,-0.7701149425287356,-0.034482758620689655,-0.9425287356321839,-0.034482758620689655,-0.6781609195402298,-0.04597701149425287,-0.6091954022988506,0.1724137931034483,-0.7241379310344828,0.1839080459770115,-0.9080459770114943,0.1724137931034483,-0.7241379310344828,0.16091954022988506,-0.632183908045977
0,0.0,0.0,-0.32954545454545453,-0.125,-0.6022727272727273,-0.4090909090909091,-0.5568181818181818,-0.6931818181818182,-0.3181818181818182,-0.8181818181818182,-0.5,-0.75,-0.5227272727272727,-1.0,-0.4659090909090909,-0.8181818181818182,-0.4318181818181818,-0.6818181818181818,-0.26136363636363635,-0.7840909090909091,-0.2727272727272727,-0.9772727272727273,-0.22727272727272727,-0.7045454545454546,-0.23863636363636365,-0.6136363636363636,-0.045454545454545456,-0.7727272727272727,-0.022727272727272728,-0.9431818181818182,-0.011363636363636364,-0.7159090909090909,-0.022727272727272728,-0.6136363636363636,0.18181818181818182,-0.7045454545454546,0.20454545454545456,-0.8863636363636364,0.18181818181818182,-0.75,0.17045454545454544,-0.6477272727272727
